no_peak,tpp,ecv,sa,est_tpp,est_ecv,tw,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60
0,9.0,1.9,843.1019897460938,9.0,1.5716552,-26.0,1.4826617679121183,1.4836932432454824,1.4858895610793943,1.4894334598353562,1.4945099459369509,1.5013037138374479,1.5099963398624119,1.520763279071131,1.5337707006839425,1.5491722038964328,1.567105462016379,1.5876888486855916,1.6110181052924775,1.6371631133150355,1.6661648390722357,1.6980325210832068,1.7327411718541206,1.7702294663655496,1.8103980887560978,1.8531086066204168,1.8981829388727716,1.9454034781362834,1.9945139219056411,2.045220858086791,2.097196139796887,2.15008007147917,2.203485413500428,2.2570021954939867,2.3102033097650354,2.3626508350473436,2.4139030178237477,2.4635218134675334,2.5110808629623564,2.5561737533852784,2.5984223822675276,2.637485218108629,2.6730652226849707,2.7049171766317097,2.7328541296343376,2.756752682328297,2.7765568015842774,2.7922798809810994,2.8040047988765826,2.811881817137578,2.8161243075499005,2.817002458634207,2.8148352537905663,2.809981094402388,2.802827474328288,2.7937801139080034,2.783251945998877,2.771652320553964,2.759376761403572,2.7467975712487727,2.7342555397602615,2.7220529661742856,2.7104481627692953,2.699651559749301,2.6898234857773002,2.6810736518889033
0,5.0,0.85,131.70042419433594,8.0,0.6900725,-599.0,0.6732297401651905,0.6773264719481745,0.681711569807514,0.6864047334804445,0.6914251910511585,0.6967912877217818,0.7025200467615845,0.7086267098387624,0.7151242652205002,0.7220229729394636,0.7293298961507481,0.7370484480076627,0.7451779636438884,0.7537133070366171,0.7626445224362036,0.771956539815155,0.7816289436367923,0.7916358141003962,0.8019456496360517,0.8125213787496995,0.8233204685064848,0.8342951360909966,0.8453926689741827,0.8565558580963263,0.8677235468618308,0.8788312964089647,0.8898121646214255,0.9005975929629101,0.911118391651847,0.9213058099443374,0.9310926742950919,0.9404145730576138,0.9492110624974038,0.9574268655323894,0.9650130319383537,0.9719280267076141,0.978138711631722,0.9836211840690029,0.988361436899161,0.9923558057008168,0.9956111736892025,0.998144912044677,0.9999845430563942,1.001167125924252,1.0017383791432843,1.0017515670699106,1.0012661893373096,1.000346519160438,0.9990600404517047,0.9974758348034464,0.9956629684734455,0.9936889270508774,0.9916181418974537,0.989510648102532,0.9874209088070267,0.9853968354543114,0.9834790278624118,0.9817002520196169,0.9800851672142379,0.9786503075381083
0,6.0,0.98,159.7654571533203,7.0,0.81301904,-599.0,0.7898589083297792,0.7913965241445552,0.7933611864995617,0.7957948364990745,0.7987383422155425,0.8022308292944207,0.8063089782991635,0.8110062983360429,0.8163523879950818,0.8223721960234159,0.8290852953156445,0.8365051847089059,0.8446386336707212,0.8534850852667275,0.8630361328621762,0.8732750859144996,0.8841766399075613,0.8957066648009033,0.9078221252006654,0.9204711438483744,0.9335932181069514,0.9471195969733017,0.9609738237374497,0.9750724466764953,0.9893258970580356,1.0036395302066003,1.0179148214997877,1.0320507049904568,1.0459450379686313,1.0594961702485537,1.0726045923860112,1.0851746325074079,1.0971161670722211,1.1083463068253643,1.1187910156097998,1.1283866168344345,1.137081140500358,1.1448354631165498,1.151624194006772,1.15743626492419,1.162275186121497,1.1661589416553688,1.1691195100645029,1.1712020132288852,1.1724635145972244,1.1729715054826846,1.1728021322522637,1.1720382266416234,1.170767206209343,1.1690789130223538,1.1670634571295924,1.164809128091367,1.1624004332099973,1.159916315257569,1.1574285955502444,1.155000680497643,1.15268656162464,1.1505301307392655,1.1485648234379744,1.1468135954266336
0,-1.0,0.93,194.4659423828125,-1.0,0.6873136,-233.0,0.6507174571324118,0.6523103314971626,0.6544441365087544,0.657189576583061,0.6606172280774573,0.6647964609112395,0.6697942885799898,0.6756741609547691,0.6824947162641835,0.6903085105841533,0.6991607450367411,0.709088012712308,0.7201170890048215,0.7322637904704401,0.745531928376519,0.7599123837375312,0.7753823307908374,0.7919046354910023,0.8094274546401022,0.8278840596925626,0.8471929070576802,0.8672579738334886,0.8879693742857705,0.9092042679955444,0.9308280654370338,0.9526959308415999,0.974654575580246,0.9965443279809895,1.0182014575056155,1.0394607225901853,1.060158102336493,1.080133662846511,1.0992344995790553,1.1173176879716904,1.13425316610649,1.1499264659784787,1.1642412046936086,1.1771212445181705,1.1885124320676221,1.1983838332309047,1.2067283930742956,1.2135629701538417,1.218927722349024,1.2228848540164992,1.2255167670264167,1.2269236859181247,1.227220847219678,1.2265353550382918,1.2250028108744955,1.2227638267747016,1.2199605285812218,1.2167331510375279,1.2132168194566892,1.2095386039115499,1.2058149216718903,1.2021493520780182,1.1986309154207346,1.1953328539949752,1.192311939601808,1.1896083175498673
0,-57.0,0.87,143.17820739746094,-49.0,0.9305912,-599.0,0.9233626737031331,0.9231472505214303,0.9232928675767148,0.9238299361903067,0.9247838061782128,0.9261739527345395,0.9280132655105485,0.9303074606172335,0.9330546318260476,0.936244952858205,0.9398605385036194,0.9438754684937258,0.9482559745521881,0.9529607877862837,0.957941640556817,0.9631439142476909,0.9685074219394126,0.9739673127530886,0.9794550825001166,0.9848996733203669,0.9902286433435152,0.9953693861171882,1.000250378595071,1.0048024358527778,1.0089599503503026,1.0126620933246309,1.0158539556070951,1.018487604830787,1.0205230357688937,1.0219289905679323,1.0226836260897014,1.022775006678021,1.0222014025801007,1.0209713770592437,1.019103649029508,1.0166267231356316,1.0135782864740706,1.0100043816300575,1.0059583787364705,1.0014997815301685,0.9966929101871456,0.9916055060484721,0.9863073018295454,0.9808685974926075,0.9753588777382035,0.9698455025541638,0.9643924977681858,0.9590594682203145,0.9539006520117875,0.9489641302638261,0.9442912029023005,0.9399159371751101,0.9358648919403814,0.9321570172433076,0.9288037253242463,0.9258091260169617,0.9231704165802022,0.920878413373932,0.918918210358871,0.9172699470397412
0,-34.0,1.55,402.7815856933594,-34.0,1.5654393,-120.0,1.5053079243898297,1.5117646123507948,1.5194025305508077,1.5283069563361555,1.5385556696361729,1.5502170337564671,1.5633480634878305,1.5779925153278505,1.5941790370991447,1.6119194161351187,1.6312069663708464,1.6520150950845722,1.6742960898100059,1.697980165285952,1.7229748093193828,1.7491644650040903,1.7764105845974143,1.8045520871735476,1.833406247665623,1.8627700389935486,1.892421941737266,1.9221242274254005,1.9516257121472524,1.9806649669138714,2.0089739598154117,2.036282092366271,2.0623205786707315,2.0868271016123408,2.109550665391763,2.130256548417353,2.148731245128216,2.1647872706012836,2.1782676885531167,2.189050212329201,2.197050720966519,2.2022260304955092,2.2045757669045516,2.20414320507594,2.2010149721820826,2.1953195674661377,2.18722471825874,2.1769336605184386,2.1646804860467945,2.1507247315688427,2.1353454005181534,2.1188346128729885,2.1014910757181218,2.083613559227907,2.0654945508968914,2.0474142463237053,2.029635018509839,2.0123964899758455,1.9959113133644295,1.980361746854308,1.9658970908918074,1.9526320326399826,1.940645924229485,1.9299830004098015,1.9206535205487234,1.9126357990341982
0,-91.0,1.46,447.2359619140625,-91.0,1.2757744,-75.0,1.2155787393529505,1.2362217842428596,1.2589764728130102,1.2838669092792832,1.3108942448047989,1.3400345950415142,1.3712371880365175,1.4044228001897792,1.4394825381456802,1.4762770236261749,1.5146360360894373,1.5543586644089546,1.5952140132053905,1.6369425019587824,1.6792577857131679,1.7218493151530798,1.7643855410919032,1.8065177540221988,1.8478845334553728,1.8881167644267163,1.9268431598946185,1.9636962080919034,1.9983184436355828,2.0303689209668114,2.0595297491990965,2.0855125294620156,2.10806452010391,2.1269743425613723,2.1420770325549543,2.1532582392504303,2.1604573815558554,2.163669589601485,2.162946296394905,2.1583944046450307,2.1501740337948285,2.1384949371132964,2.1236117483327783,2.1058182604682987,2.085440957751848,2.0628320231183412,2.0383620356444023,2.0124125589977715,1.985368805383182,1.9576125407439813,1.9295153768709392,1.9014325753629253,1.873697467779264,1.8466165762226476,1.8204654991207367,1.7954856082019197,1.7718815847550784,1.7498198064761448,1.7294275806828945,1.7107932053004047,1.693966825521158,1.6789620413481086,1.6657582095097971,1.6543033726934402,1.6445177397549762,1.6362976324839809
0,-1.0,0.95,146.73104858398438,-1.0,0.8888757,-394.0,0.8665066406510401,0.8661690052113649,0.8662188493580295,0.8667025214723735,0.8676650293704613,0.8691493016233842,0.8711954225675081,0.8738398518318302,0.8771146405098224,0.8810466573075822,0.8856568390736934,0.8909594810216038,0.8969615826532665,0.9036622658423273,0.9110522816940833,0.9191136226247154,0.9278192555504599,0.9371329911050411,0.9470095023680791,0.9573945046466766,0.9682251053670747,0.97943033006832,0.9909318268318834,1.0026447472726807,1.0144787975891665,1.0263394483371537,1.0381292867875556,1.04974949112001,1.061101401369849,1.0720881580366368,1.082616375667774,1.0925978156756004,1.10195102025367,1.110602867617606,1.1184900079855933,1.1255601398545594,1.1317730873688412,1.1371016420063622,1.1415321354992012,1.1450647161061798,1.147713307454256,1.1495052384169266,1.1504805438218746,1.15069094866084,1.1501985617956236,1.149074317336851,1.147396211540623,1.1452473896161293,1.142714140408993,1.1398838580654813,1.1368430290380254,1.133675300438497,1.1304596818861112,1.1272689278578119,1.1241681415201443,1.1212136344399695,1.1184520695757634,1.1159199075491437,1.1136431684096757,1.111637513003984
0,6.0,0.93,146.184814453125,12.0,0.8668333,-394.0,0.8421504639009572,0.8413009936175565,0.84083049397028,0.8407927335563696,0.8412408893986526,0.8422267504341442,0.8437998782084108,0.8460067353301735,0.8488897938151908,0.85248663695798,0.8568290697776819,0.8619422543508054,0.8678438874264833,0.8745434385747635,0.882041467698892,0.8903290410005612,0.8993872643736558,0.9091869526675521,0.9196884522559218,0.9308416328222682,0.942586062181298,0.9548513752507235,0.9675578449345473,0.9806171586605588,0.9939333996605312,1.0074042268964172,1.0209222420094344,1.0343765260354962,1.047654323110173,1.0606428431510821,1.0732311506742076,1.0853121025628807,1.0967842938326986,1.1075539672344035,1.1175368399030303,1.1266597983195092,1.1348624119162676,1.1420982161472444,1.148335718171592,1.1535590828142148,1.157768463402964,1.160979951614928,1.163225132664087,1.1645502467382645,1.1650149736135402,1.1646908733139982,1.1636595298863042,1.1620104566038512,1.1598388286747339,1.1572431138458563,1.1543226725746418,1.1511753982233461,1.147895464494058,1.1445712424189278,1.1412834429931484,1.1381035343575359,1.1350924745719946,1.1322997925559137,1.1297630407172927,1.127507633213062
0,11.0,0.96,173.9683837890625,11.0,0.82097507,-509.0,0.7956533546936538,0.7992271638852024,0.8031400574887191,0.8074302959147468,0.8121364939903579,0.8172969755362025,0.8229490691746082,0.8291283535863795,0.8358678622949609,0.8431972598621471,0.8511420030480236,0.85972250203255,0.8689532982296263,0.8788422764615581,0.8893899301560974,0.9005886986664584,0.9124223957820845,0.924865748094366,0.9378840612312462,0.9514330310915651,0.9654587159949896,0.9798976840099723,0.9946773475880667,1.0097164950273354,1.0249260251773054,1.040209888041737,1.0554662293784938,1.0705887320544232,1.0854681410447955,1.0999939529009952,1.114056244417544,1.1275476091348282,1.1403651642637607,1.1524125847200315,1.163602115351228,1.173856507352492,1.1831108205977368,1.191314030506231,1.198430376600274,1.2044403908572916,1.209341548315374,1.2131484911840358,1.2158927918317264,1.2176222397601009,1.218399661786068,1.2183013098794122,1.2174148733439547,1.2158371884249892,1.2136717283290563,1.2110259609236558,1.2080086613621301,1.204727263785622,1.2012853310634566,1.1977802148862653,1.1943009707499121,1.1909265835999037,1.1877245502610825,1.1847498544298685,1.1820443591286365,1.179636630218858
0,4.0,1.32,225.4883575439453,4.0,1.128716,-599.0,1.0948373721360032,1.0964360596316702,1.0985873420713268,1.1013566134913813,1.1048084308793522,1.1090054841103383,1.1140075085957728,1.1198701558212065,1.1266438389940574,1.1343725725138636,1.143092825019646,1.1528324065958009,1.1636094115125983,1.1754312386441246,1.1882937123192305,1.202180326693199,1.2170616366816045,1.2328948179656638,1.2496234174883138,1.267177314237637,1.2854729080168434,1.3044135513172073,1.3238902362619076,1.3437825447775746,1.3639598655953173,1.38428287634048,1.4046052828617104,1.4247758011745169,1.444640360095194,1.4640444949478753,1.482835894761983,1.5008670573083707,1.5179979983713443,1.534098954050857,1.549053007892658,1.5627585686257088,1.5751316197850513,1.5861076602173707,1.5956432552480282,1.6037171230927807,1.610330690971955,1.6155080713367869,1.619295431193786,1.621759755909609,1.6229870400721431,1.6230799672137435,1.6221551631580298,1.620340122563756,1.6177699155207883,1.6145837825517932,1.6109217237837192,1.6069211825988698,1.6027139165818662,1.5984231396068176,1.5941610087924747,1.5900265189583553,1.5861038552620395,1.5824612420304272,1.5791503125604387,1.5762060109668095
0,15.0,0.92,138.27870178222656,18.0,1.1183023,-599.0,1.0973332850051911,1.0716455946063534,1.0464307652419356,1.021905653850761,0.9982817879771073,0.9757622192571483,0.9545385347385971,0.9347880851780038,0.9166714802113939,0.9003303906271831,0.8858856882881996,0.8734359448642415,0.8630563016838337,0.8547977148293798,0.8486865721772379,0.844724672605175,0.8428895523237553,0.8431351394653965,0.8453927157612383,0.8495721631417613,0.8555634728416349,0.8632384943310498,0.8724529005778765,0.8830483446294585,0.894854780551839,0.9076929197627329,0.9213767919331687,0.9357163779068105,0.9505202805361167,0.965598398076722,0.980764563805825,0.9958391146900194,1.0106513511572217,1.0250418494172688,1.0388645874529976,1.0519888459027844,1.0643008458193488,1.0757050870313618,1.0861253537630704,1.0955053583904408,1.1038089999323453,1.111020221419245,1.117142459866766,1.1221976941049203,1.1262251087205812,1.129279406056459,1.1314288114196802,1.132752828066918,1.1333398070752396,1.1332844023778879,1.1326849830754917,1.1316410739518632,1.1302508914966738,1.1286090375240039,1.1268044065463392,1.1249183567942018,1.1230231879198143,1.121180960543004,1.119442683732501,1.1178478865406605
0,-3.0,1.21,176.5106201171875,4.0,1.0332474,-599.0,1.0048036438672379,1.0083184978617097,1.0123518738200115,1.0169500682865904,1.0221577918421312,1.0280173344550072,1.0345676988817538,1.0418437153443585,1.0498751520468175,1.0586858373318297,1.068292810355049,1.078705518032289,1.0899250766583206,1.1019436168980032,1.1147437306982437,1.128298038066168,1.1425688906846383,1.1575082280087834,1.173057599751016,1.1891483664855684,1.2057020875221818,1.2226311022656984,1.2398393080091896,1.2572231334767872,1.2746727034047183,1.292073185010974,1.3093063023885996,1.326251999779793,1.3427902295249756,1.3588028354016264,1.3741754972224267,1.388799698131474,1.4025746722155286,1.4154092869718342,1.4272238129314117,1.4379515314646707,1.447540131742709,1.4559528493036609,1.4631693020082563,1.4691859847123496,1.474016392037292,1.4776907492497788,1.480255344166471,1.4817714675029636,1.4823139841797686,1.4819695724687383,1.4808346802163088,1.4790132569558718,1.4766143274594457,1.47374947643993,1.4705303159001606,1.4670660061792775,1.4634608993179192,1.459812369261723,1.4562088878618438,1.4527283987092745,1.4494370326457402,1.4463881994774495,1.4436220802008377,1.4411655332023583
0,-109.0,0.94,214.7091064453125,-106.0,0.9144397,-225.0,0.9015654671276639,0.9161537621566039,0.9316412567129444,0.9479936837785349,0.9651646900669987,0.9830953484114614,1.0017138376204873,1.0209353135524621,1.040661993173928,1.0607834708288004,1.081177282722294,1.1017097317012519,1.1222369798168068,1.142606410871266,1.1626582591596226,1.1822274940047863,1.2011459426398576,1.219244626647626,1.2363562795894272,1.2523180057669752,1.266974032503499,1.2801785011792448,1.2917982357455822,1.301715421761035,1.3098301243358648,1.316062570041452,1.320355116337358,1.3226738330914043,1.3230096251456553,1.3213788335584107,1.3178232673514179,1.3124096387432298,1.3052284032072377,1.2963920380948302,1.286032823530877,1.274300210763462,1.2613578740773268,1.2473805445265758,1.2325507201551391,1.2170553405765288,1.2010825054067702,1.1848183070078637,1.1684438387466345,1.1521324307127665,1.1360471557297067,1.1203386396979906,1.1051432019739207,1.0905813436862641,1.0767565946413864,1.063754722747368,1.0516433036904986,1.0404716429081635,1.030271036688245,1.0210553544715826,1.0128219201805815,1.0055526666996237,0.999215534457764,0.9937660822436258,0.989149275720615,0.9853014165284796
0,9.0,1.19,185.310546875,11.0,0.96747094,-599.0,0.9385339268106673,0.9366657351535262,0.935290050618889,0.9344846406626613,0.9343259748346663,0.9348880344299982,0.9362411052113956,0.9384505714045985,0.941575728715208,0.945668633828482,0.9507730076554977,0.9569232095695179,0.9641433000123392,0.972446208844261,0.9818330263908445,0.9922924333647953,1.003800284988946,1.016319363881681,1.0297993154804792,1.0441767787251695,1.0593757232050813,1.075308001812492,1.0918741249098125,1.108964258032361,1.1264594404737267,1.1442330171424284,1.1621522710010386,1.1800802380617168,1.197877681271268,1.2154051940658848,1.2325253994246483,1.2491052059049623,1.2650180778948834,1.2801462728376374,1.2943829937430151,1.3076344015033035,1.3198214288934027,1.330881336968905,1.3407689551884334,1.3494575495706576,1.3569392694894555,1.3632251342857387,1.3683445363699085,1.3723442577559826,1.375287020299037,1.3772496130222087,1.3783206597275532,1.378598105269434,1.3781865093828702,1.3771942432258972,1.3757306864162921,1.373903520666015,1.371816208282002,1.3695657302903577,1.3672406432167306,1.364919497973123,1.3626696492024843,1.3605464696965415,1.3585929731454973,1.3568398390167677
0,19.0,1.31,215.12786865234375,20.0,1.3629746,-599.0,1.3297489905846216,1.3039512422415722,1.2787366215656901,1.2543367888718264,1.230980395275645,1.2088899610678283,1.1882788411700358,1.1693483286286102,1.1522849388078078,1.1372579093448854,1.1244169441959415,1.1138902243943294,1.1057827034744574,1.1001747016738124,1.0971208097509362,1.0966491103673852,1.098760722370121,1.1034296709051137,1.1106030840748222,1.1202017148387722,1.1321207850044546,1.1462311463180865,1.1623807516709592,1.180396427184811,1.200085933389404,1.2212403008222035,1.2436364221163072,1.2670398789603332,1.29120797817338,1.3158929664730181,1.3408453882745153,1.3658175450855654,1.3905670088807907,1.4148601354278472,1.4384755171224777,1.4612073087991049,1.4828683546475223,1.503293040301166,1.5223397919397808,1.5398931444842663,1.5558653043410307,1.5701971394929712,1.582858542002588,1.5938481260903676,1.603192248975322,1.6109433699572508,1.6171777923433879,1.6219928590013142,1.6255036931168387,1.6278395904546747,1.6291401784133988,1.6295514611189206,1.6292218694564968,1.6282984310146211,1.6269231679945775,1.6252298217193568,1.6233409909431071,1.6213657581054424,1.6193978631448538,1.6175144685339982
0,2.0,1.29,251.29464721679688,3.0,1.25032,-474.0,1.2225254659586107,1.2135934462475086,1.2052275757241944,1.1975535170999736,1.1906932947108522,1.184763476402984,1.1798733490843454,1.1761231123820726,1.173602118533706,1.1723871906952128,1.1725410562043415,1.1741109358446422,1.1771273340395665,1.1816030757040672,1.1875326294644473,1.1948917430407537,1.203637399558684,1.213708090434269,1.2250243938864558,1.2374898457389438,1.2509920880302614,1.2654042798057665,1.2805867529950645,1.2963888943080226,1.312651231581232,1.3292077001327205,1.3458880616134146,1.3625204446105452,1.3789339727835337,1.39496144256554,1.4104420085194826,1.4252238304384182,1.4391666324119405,1.4521441205617007,1.4640462032217922,1.4747809553074642,1.4842762678891062,1.4924811250330179,1.4993664532259792,1.5049254946364439,1.509173664865162,1.5121478702446618,1.5139052810790334,1.5145215852128542,1.5140887760137547,1.5127125528910879,1.5105094268208312,1.5076036291562562,1.5041239223926448,1.5002004086882779,1.4959614268012265,1.4915306211649002,1.4870242584557485,1.4825488575151673,1.47819918811283,1.4740566829646402,1.4701882958178332,1.4666458264337614,1.4634657210168338,1.460669344098873
0,-5.0,1.33,365.32177734375,-5.0,1.0630146,-90.0,1.0004338355996754,0.9997338322887069,1.000145881683309,1.001821870673636,1.004908683775868,1.0095455621600178,1.0158614616216355,1.0239724543138309,1.0339792171848081,1.045964648543039,1.0599916527393587,1.076101131425547,1.09431021826191,1.1146107924009472,1.1369683045464538,1.161320947706052,1.1875792027143581,1.215625786063882,1.2453160244446662,1.2764786765254867,1.3089172177309805,1.3424115979508697,1.3767204752378452,1.411583920666022,1.4467265807121195,1.4818612738443036,1.5166929874680082,1.5509232299880389,1.5842546806003908,1.6163960667699677,1.6470671865139601,1.6760039799085709,1.7029635419401599,1.7277289572605914,1.7501138270842511,1.7699663500924154,1.787172813710055,1.8016603506824194,1.8133988201629594,1.822401685158536,1.828725783371859,1.8324699309303496,1.8337723586922285,1.8328070502660063,1.8297791145452618,1.8249193713731169,1.8184783541184373,1.8107199416425805,1.8019148298535808,1.7923340436706061,1.7822426760640926,1.7718940233953206,1.7615242665837443,1.7513478262779896,1.7415534975472091,1.7323014460362738,1.7237211235384868,1.7159101369564873,1.7089340808433429,1.7028273201501378
0,6.0,0.99,279.0286865234375,9.0,0.7102113,-129.0,0.6460263327698139,0.6484530072091268,0.6518470918253099,0.6563291813471217,0.662018996095282,0.66903351150514,0.6774849627630669,0.6874787493034683,0.6991112681572916,0.7124677091575783,0.7276198487758724,0.7446238827826948,0.7635183408743944,0.784322128811284,0.8070327453994858,0.8316247227018443,0.8580483380196864,0.88622864530181,0.9160648716289953,0.9474302212515131,0.9801721252616862,1.014112969287015,1.049051324561666,1.0847636993974121,1.1210068184636495,1.1575204264379229,1.1940306005532102,1.2302535433858663,1.265899812920962,1.3006789315819125,1.33430429979496,1.3664983233071726,1.3969976475796164,1.4255583778222694,1.4519611502377976,1.4760159094091883,1.497566239262308,1.5164930917146378,1.5327177593976509,1.5462039484463856,1.5569588262361442,1.565032948979471,1.5705190163294356,1.5735494534919319,1.5742928810969792,1.5729495907921704,1.5697461912475927,1.5649296200232778,1.558760732042634,1.5515076787861353,1.5434392873567644,1.5348186377290833,1.5258970212932863,1.51690844524313,1.5080648262133611,1.4995519935632655,1.491526598418204,1.4841139993205767,1.4774071691352797,1.471466640708867
0,32.0,0.91,229.930419921875,35.0,0.7106335,-657.0,0.6826328157497293,0.684145851494881,0.6860683309317883,0.6884624410087715,0.6913919421715028,0.694921345890382,0.6991150044292809,0.7040361213765428,0.7097456934998231,0.7163013965867597,0.7237564300343664,0.7321583370141527,0.7415478190427623,0.7519575656850693,0.763411121822934,0.7759218163232701,0.7894917769331774,0.8041110567521005,0.81975689763059,0.8363931552983074,0.8539699099707972,0.8724232846949936,0.8916754917791518,0.9116351252415525,0.93219771418873,0.9532465482813423,0.9746537818754685,0.9962818180101473,1.0179849671965588,1.0396113690697368,1.0610051575540993,1.0820088424232668,1.1024658721099343,1.1222233344593975,1.1411347440145938,1.1590628565930077,1.1758824445188818,1.1914829589981675,1.2057709999555932,1.2186725087019494,1.2301345959602348,1.2401269181827472,1.2486425200248312,1.2556980718663406,1.2613334502641027,1.2656106376615932,1.2686119546313745,1.2704376781830615,1.2712031354158435,1.271035387247342,1.270069631091322,1.2684454564256575,1.266303085878354,1.263779728611664,1.2610061635012721,1.2581036576306972,1.255181311544893,1.252333907006984,1.2496403160408325,1.247162512128352
0,-5.0,0.94,267.5238342285156,-2.0,0.8178631,-91.0,0.7759173980738432,0.779106746082107,0.7829937474011217,0.7876476221244869,0.7931351758319551,0.7995195310721671,0.8068588067138182,0.8152047642233732,0.8246014422116934,0.8350838028560529,0.8466764158629202,0.8593922073037776,0.8732313018215108,0.8881799873436214,0.9042098316080865,0.9212769795842032,0.9393216602379372,0.9582679299281646,0.9780236778771311,0.9984809165128342,1.0195163759689976,1.040992417646036,1.0627582764882149,1.0846516355017226,1.106500529027888,1.1281255634503513,1.1493424354694801,1.169964719004445,1.1898068823915353,1.2086874879974434,1.226432516788136,1.2428787509545298,1.257877138611924,1.271296056126859,1.2830243761376234,1.2929742433258498,1.3010834561726243,1.3073173522069563,1.3116700978349245,1.3141652936035964,1.3148558244354394,1.3138229143699283,1.3111743859480638,1.3070421696480916,1.3015791496375626,1.2949554616666012,1.287354375787135,1.2789679032758152,1.2699922668942034,1.2606233687821313,1.2510523823582105,1.2414615846460166,1.2320205341610055,1.2228826872383378,1.2141825326201032,1.2060333104326966,1.198525367547687,1.1917251867779604,1.1856751123873548,1.1803937790255818
0,6.0,1.03,190.43634033203125,-88.0,0.79429215,-901.0,0.8358890348277063,0.840312716441365,0.8451929762994814,0.8505591379194669,0.8564384264960168,0.8628553201051524,0.8698308876628367,0.8773821251209168,0.8855213021263431,0.8942553320677956,0.9035851791256698,0.9135053166393441,0.924003251720001,0.9350591313570439,0.946645445079459,0.9587268384677822,0.9712600505417021,0.9841939864004292,0.9974699345629838,1.0110219362580386,1.0247773113818244,1.0386573429006232,1.0525781181178044,1.066451521518725,1.080186369906259,1.0936896762799992,1.1068680244551772,1.1196290318332316,1.13188287304076,1.143543832318918,1.154531847562241,1.1647740040647319,1.1742059327527754,1.1827730687328732,1.190431732887936,1.1971500092298801,1.2029083986426796,1.2077002334328537,1.2115318387744622,1.2144224294070356,1.2164037340276428,1.2175193458766846,1.217823805858628,1.2173814337029765,1.2162649324070973,1.2145538005269834,1.212332594762975,1.2096890909762472,1.2067123950063048,1.2034910555632818,1.2001112303713821,1.1966549540895928,1.1931985527779172,1.1898112450753155,1.186553964863283,1.1834784340496083,1.1806265074239801,1.1780298045799864,1.1757096367998818,1.1736772295399445
0,-14.0,1.0,128.4445343017578,-15.0,0.85328776,-599.0,0.8375782407305986,0.8381700084675708,0.839075242643848,0.8403303838991748,0.8419705417883087,0.8440288736052557,0.8465359562072274,0.8495191620656561,0.8530020517588945,0.8570037955868371,0.8615386368019542,0.8666154081906896,0.8722371126377625,0.878400577083348,0.8850961880573212,0.892307715809046,0.9000122329843548,0.9081801328144384,0.9167752507923121,0.92575509273359,0.9350711709130312,0.9446694486480002,0.9544908922693661,0.9644721278410919,0.9745461982059297,0.9846434139100609,0.9946922892708102,1.004620552287808,1.01435621430467,1.023828682416617,1.0329698947249193,1.0417154558139277,1.0500057474334306,1.0577869874291537,1.0650122085800418,1.0716421283536606,1.0776458809702816,1.083001584960867,1.087696722976977,1.091728315973981,1.0951028806243663,1.0978361664254008,1.099952677045057,1.1014849885044862,1.102472884134143,1.1029623322341893,1.1030043367877678,1.1026536945892005,1.1019676939940506,1.101004791260011,1.0998233001468705,1.0984801292013966,1.0970295991966996,1.0955223706378356,1.0940045079717038,1.0925167030631742,1.0910936757941445,1.089763764638214,1.0885487150547788,1.087463668684547
0,12.0,1.02,190.15782165527344,15.0,0.8360024,-345.0,0.8041517950181462,0.8034289891883922,0.8032251700391203,0.8036158288152896,0.8046760690544913,0.8064795242896369,0.8090972236850504,0.812596420441057,0.8170393990823803,0.8224822788353279,0.8289738311533802,0.8365543301550173,0.845254455374396,0.8550942668074402,0.8660822727307291,0.8782146111306899,0.8914743657108988,0.9058310371786189,0.9212401897092071,0.937643291167236,0.9549677639542111,0.9731272613301649,0.9920221816749596,1.0115404302982531,1.0315584349666627,1.051942417229688,1.0725499168490609,1.0932315611419179,1.1138330648693726,1.1341974395215442,1.1541673835392592,1.1735878172357008,1.1923085180652453,1.210186803679252,1.2270902023003536,1.24289904282699,1.2575088912337251,1.270832755728322,1.2828029813512734,1.293372756081121,1.3025171560226794,1.310233667828081,1.3165421427860067,1.3214841590836532,1.3251217954417562,1.3275358478111043,1.3288235473161258,1.3290958590451507,1.3284744562898434,1.3270884736553614,1.3250711460401907,1.3225564398293748,1.3196757786205755,1.316554959156152,1.3133113444941973,1.3100514112472226,1.30686871618878,1.303842334848365,1.3010358110669735,1.298496642043264
